VideoName,ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
00019,5,142,A,2,2,1,416,565,721,363,745,489,3,X
00019,6,183,B,1,2,1,539,359,509,561,661,370,3,X
00019,7,213,A,1,2,1,864,557,575,366,565,519,3,X
00019,8,253,B,2,2,1,699,355,817,587,632,370,3,X
00019,9,287,A,2,2,1,492,448,690,361,731,502,7,X
00019,10,313,B,2,1,2,514,389,511,475,651,368,6,X
00019,11,346,A,2,1,2,484,407,561,397,594,491,6,B
00020,1,44,A,2,1,2,828,435,632,379,735,481,1,X
00020,2,69,B,2,2,2,717,393,785,452,652,376,6,X
00020,3,95,A,2,2,2,87,671,689,394,682,452,9,B
00021,1,40,B,2,1,2,667,381,624,463,692,369,1,X
00021,2,75,A,2,2,2,505,426,684,378,648,464,6,X
00021,3,107,B,2,1,2,597,358,522,435,627,378,8,X
00021,4,148,A,2,2,1,865,445,610,355,645,476,7,X
00021,5,175,B,2,2,2,791,390,820,456,650,366,6,X
00021,6,206,A,2,1,2,1003,556,754,385,707,459,8,X
00021,7,253,B,2,2,1,542,360,944,566,665,373,3,X
00021,8,290,A,2,2,1,398,457,561,357,630,496,7,X
00021,9,314,B,2,1,2,550,362,423,473,579,367,8,X
00021,10,350,A,2,2,1,847,440,566,358,644,485,7,X
00021,11,378,B,2,2,2,748,356,822,452,635,368,8,X
00021,12,415,A,1,2,1,990,578,700,356,740,471,3,X
00021,13,454,B,2,2,1,796,396,941,595,668,370,7,X
00021,14,481,A,2,1,2,552,418,778,377,764,531,6,X
00021,15,511,B,2,1,2,523,405,563,429,713,369,6,X
00021,16,538,A,2,2,2,594,465,577,398,566,442,8,X
00021,17,577,B,2,2,1,601,367,618,474,614,376,5,X
00021,18,589,A,2,2,2,499,429,598,367,634,467,6,X
00021,19,615,B,2,1,2,689,357,509,436,627,371,9,X
00021,20,642,A,1,2,1,525,554,642,358,623,470,3,X
00021,21,673,B,1,2,1,789,360,697,523,621,368,5,A
00022,1,8,A,2,1,2,805,450,631,341,727,522,1,X
00022,2,30,B,2,2,2,787,372,770,458,649,335,6,X
00022,3,51,A,2,1,2,526,451,737,366,720,488,6,X
00022,4,73,B,2,1,2,716,388,573,465,655,345,6,X
00022,5,97,A,2,1,2,686,430,670,370,646,491,6,X
00022,6,121,B,2,2,2,660,389,655,447,646,347,6,X
00022,7,150,A,2,2,2,598,590,678,370,660,449,8,X
00022,8,197,B,2,2,1,480,355,610,596,596,317,7,X
00022,9,221,A,2,2,2,472,455,497,343,595,581,6,X
00022,10,246,B,2,1,2,698,311,510,469,577,339,9,X
00022,11,263,A,2,2,1,890,610,604,324,582,495,5,A
00023,1,7,A,2,1,2,709,463,617,349,719,553,1,X
00023,2,25,B,2,2,2,659,388,719,481,627,348,6,X
00023,3,50,A,2,1,2,933,673,608,385,675,521,8,B
00024,1,5,B,2,1,2,562,337,645,483,571,321,2,X
00024,2,14,A,2,2,1,542,518,551,338,647,482,4,X
00024,3,27,B,2,1,2,773,356,652,515,543,355,6,X
00024,4,54,A,2,1,2,754,425,731,351,644,501,6,X
00024,5,80,B,2,2,2,775,389,763,443,700,346,6,X
00024,6,104,A,2,1,2,628,577,734,376,700,471,8,X
00024,7,155,B,2,2,1,544,311,633,596,594,312,5,X
00024,8,168,A,2,2,2,578,441,575,308,637,563,6,X
00024,9,189,B,2,1,2,676,321,586,475,610,312,9,X
00024,10,201,A,2,1,1,484,502,602,329,624,483,4,X
00024,11,213,B,2,1,2,532,350,655,497,600,335,6,X
00024,12,234,A,2,2,2,806,470,566,346,629,500,6,X
00024,13,255,B,2,2,2,803,376,778,480,608,331,6,X
00024,14,282,A,2,1,2,511,598,757,363,716,487,8,X
00024,15,323,B,2,2,1,495,333,574,594,608,319,5,X
00024,16,342,A,2,2,2,707,454,528,318,546,605,6,X
00024,17,367,B,2,2,2,620,384,695,474,598,322,6,X
00024,18,390,A,2,2,2,819,551,666,368,692,505,8,X
00024,19,414,B,2,2,1,547,352,727,558,633,339,7,X
00024,20,439,A,2,2,2,639,458,558,341,782,576,6,X
00024,21,462,B,2,1,2,637,396,659,463,619,337,6,X
00024,22,487,A,2,2,2,795,612,660,376,649,451,8,X
00024,23,536,B,2,2,1,788,324,753,623,629,324,5,X
00024,24,552,A,2,1,2,817,470,632,315,722,586,6,X
00024,25,575,B,2,2,2,816,381,758,483,670,325,6,X
00024,26,601,A,2,1,2,611,595,782,363,742,482,8,X
00024,27,649,B,2,2,1,714,318,626,599,603,317,5,X
00024,28,663,A,2,1,2,808,475,575,316,629,590,6,X
00024,29,689,B,2,2,2,802,382,750,490,665,329,6,X
00024,30,716,A,2,1,2,405,646,769,362,716,486,8,B
00025,1,34,A,2,1,2,675,444,633,329,726,510,1,X
00025,2,57,B,2,1,2,799,351,703,459,644,321,6,X
00025,3,81,A,2,1,2,722,422,741,345,693,490,6,X
00025,4,105,B,2,2,2,640,380,702,435,691,346,6,X
00025,5,128,A,2,1,2,500,589,661,356,661,446,8,X
00025,6,166,B,2,1,1,779,328,545,608,602,324,7,X
00025,7,190,A,2,1,2,798,446,734,322,639,552,6,X
00025,8,218,B,2,2,2,549,294,754,472,659,308,8,X
00025,9,241,A,2,2,1,401,575,639,288,671,522,3,X
00025,10,273,B,2,1,1,505,316,449,589,581,297,4,X
00025,11,287,A,2,2,1,648,456,544,316,514,533,6,X
00025,12,311,B,2,1,2,794,376,679,476,601,320,6,X
00025,13,336,A,2,1,2,785,412,740,372,693,486,6,X
00025,14,361,B,2,2,2,743,257,787,438,684,346,8,A
00026,1,37,A,2,1,2,694,431,630,330,728,514,1,X
00026,2,58,B,2,2,2,624,358,687,451,642,326,6,X
00026,3,82,A,2,1,2,438,583,611,345,648,476,8,X
00026,4,114,B,1,2,1,519,328,592,562,576,323,5,X
00026,5,125,A,2,2,2,758,449,559,324,538,585,6,X
00026,6,152,B,2,2,2,601,298,731,481,628,324,8,X
00026,7,180,A,2,2,1,689,614,638,293,719,513,5,A
00027,1,22,B,2,1,2,682,334,616,511,692,310,1,X
00027,2,41,A,2,1,2,472,605,637,339,627,509,9,X
00027,3,80,B,1,2,1,490,322,586,583,596,311,5,X
00027,4,98,A,2,2,2,509,426,536,311,570,597,6,X
00027,5,127,B,2,1,2,492,387,520,451,566,315,6,X
00027,6,151,A,2,2,2,615,588,525,383,571,464,8,X
00027,7,212,B,2,2,1,677,404,617,619,608,314,5,A
00028,1,14,A,2,1,2,827,451,629,342,728,519,1,X
00028,2,47,B,2,2,2,792,372,780,456,648,336,6,X
00028,3,74,A,2,1,2,845,578,749,359,696,499,8,X
00028,4,100,B,2,2,1,657,313,779,596,681,333,5,X
00028,5,113,A,2,1,2,505,491,616,315,788,592,6,X
00028,6,139,B,2,1,2,631,417,552,511,608,330,6,A
00029,1,5,B,2,1,2,555,464,670,564,550,419,1,X
00029,2,27,A,2,1,2,435,511,539,445,633,560,6,X
00029,3,53,B,2,1,2,524,380,479,525,601,435,8,A
00030,1,9,B,2,2,2,602,307,657,502,598,279,1,X
00030,2,30,A,2,1,2,441,600,628,308,612,506,9,X
00030,3,72,B,2,2,1,529,259,467,623,629,292,3,X
00030,4,97,A,1,2,1,442,603,582,276,557,588,3,X
00030,5,133,B,2,2,1,527,332,500,624,604,285,7,X
00030,6,162,A,2,1,2,484,389,539,328,557,555,6,X
00030,7,187,B,2,2,2,540,248,495,424,567,311,8,X
00030,8,235,A,1,2,1,789,548,540,262,569,482,3,X
00030,9,265,B,1,2,1,728,247,692,550,598,263,3,X
00030,10,306,A,2,2,1,491,591,715,255,665,542,3,X
00030,11,342,B,2,2,2,466,286,552,603,648,271,7,A
00031,1,5,A,2,1,2,817,458,624,353,715,548,1,X
00031,2,24,B,2,2,2,547,397,739,488,634,348,6,X
00031,3,48,A,2,2,2,637,446,557,377,654,499,6,X
00031,4,71,B,2,2,2,631,404,595,479,600,378,6,X
00031,5,94,A,2,1,2,718,586,594,411,621,475,8,X
00031,6,158,B,2,2,1,554,331,724,590,606,338,5,X
00031,7,172,A,2,2,2,510,550,584,323,737,577,8,X
00031,8,195,B,1,2,1,746,318,611,555,562,336,5,B
00032,1,12,B,2,1,2,600,343,653,505,565,319,1,X
00032,2,31,A,2,1,2,518,573,574,343,630,502,8,X
00032,3,68,B,1,2,1,504,304,564,588,610,317,5,X
00032,4,81,A,2,2,2,501,437,564,309,549,606,6,X
00032,5,107,B,2,2,2,595,313,519,489,522,318,9,X
00032,6,119,A,2,2,1,699,475,547,304,551,471,6,X
00032,7,139,B,2,2,1,699,257,607,502,584,327,3,A
00033,1,40,B,2,2,2,483,353,675,576,536,386,2,X
00033,2,100,A,2,2,1,815,510,490,354,658,572,7,X
00033,3,128,B,2,2,2,819,458,782,550,608,382,6,X
00033,4,158,A,2,1,2,916,633,767,439,729,561,8,X
00033,5,196,B,2,2,1,825,395,845,650,675,405,4,X
00033,6,212,A,2,1,1,462,629,686,396,764,627,8,X
00033,7,244,B,1,2,1,677,476,563,619,619,404,5,A
00034,1,10,B,2,1,2,698,428,614,561,706,393,1,X
00034,2,37,A,2,1,2,886,503,644,422,630,565,6,X
00034,3,68,B,2,2,2,863,459,826,524,699,409,6,X
00034,4,95,A,2,1,2,566,611,810,445,750,544,8,X
00034,5,128,B,2,2,1,890,402,621,610,672,408,7,A
00035,1,1,B,2,1,2,680,355,625,498,680,317,1,X
00035,2,21,A,2,2,2,432,590,676,342,620,503,8,X
00035,3,59,B,1,2,1,740,319,504,588,600,319,5,X
00035,4,76,A,2,1,2,834,465,582,308,454,614,6,X
00035,5,108,B,2,2,2,800,367,772,503,688,323,6,X
00035,6,138,A,2,1,2,814,415,759,349,724,496,6,X
00035,7,164,B,2,2,2,553,272,771,444,701,347,9,X
00035,8,199,A,2,2,2,478,533,582,288,672,492,3,X
00035,9,231,B,1,2,1,735,312,513,557,608,303,5,X
00035,10,244,A,2,1,2,818,519,578,305,505,597,6,X
00035,11,274,B,2,2,2,783,297,751,547,659,320,3,X
00035,12,298,A,1,2,1,570,510,684,307,742,543,5,X
00035,13,311,B,2,1,2,513,347,740,550,704,317,6,X
00035,14,343,A,2,2,2,531,445,568,341,548,502,6,X
00035,15,374,B,2,1,2,503,283,484,476,554,320,8,X
00035,16,403,A,2,2,1,358,601,548,296,587,525,5,B
00036,1,53,B,2,1,2,694,394,623,468,697,373,1,X
00036,2,79,A,2,1,2,941,565,686,384,643,465,9,X
00036,3,114,B,2,2,2,534,387,854,577,669,375,7,X
00036,4,140,A,2,1,2,832,492,551,388,699,532,9,X
00036,5,166,B,2,2,1,775,360,647,508,629,378,3,X
00036,6,205,A,2,2,1,472,438,740,363,744,501,7,X
00036,7,234,B,2,1,2,558,358,515,457,680,368,9,X
00036,8,266,A,2,1,1,457,430,559,358,592,473,7,X
00036,9,291,B,2,1,2,736,390,473,449,592,370,6,B
00037,1,53,B,2,1,2,695,388,613,486,690,373,1,X
00037,2,79,A,2,1,2,379,570,702,386,626,474,8,X
00037,3,116,B,1,2,1,762,383,530,582,651,371,7,X
00037,4,144,A,2,2,2,832,419,722,379,508,552,6,X
00037,5,174,B,2,2,2,761,358,801,444,693,381,8,X
00037,6,224,A,2,2,1,504,439,737,357,712,482,7,X
00037,7,247,B,2,1,2,749,386,551,466,688,362,6,X
00037,8,274,A,2,2,2,980,584,715,386,605,472,9,A
00038,1,16,A,2,2,2,588,412,664,298,568,525,1,X
00038,2,38,B,2,1,2,579,342,540,434,641,296,6,X
00038,3,62,A,2,1,2,595,387,592,335,569,444,6,X
00038,4,84,B,2,2,2,657,347,612,426,630,323,6,X
00038,5,112,A,2,2,2,611,343,621,335,606,422,6,B
00039,1,15,A,2,1,2,588,453,653,341,542,518,1,X
00039,2,28,B,2,2,2,717,264,606,450,602,331,9,A
00040,1,31,A,2,1,2,819,443,634,337,720,521,1,X
00040,2,54,B,2,2,2,538,256,743,447,647,322,8,A
00041,1,27,A,2,1,2,687,461,618,340,726,532,1,X
00041,2,48,B,2,2,2,505,271,669,490,619,341,8,X
00041,3,92,A,2,2,1,477,514,506,279,632,533,4,X
00041,4,104,B,2,1,1,531,364,631,537,515,296,6,X
00041,5,126,A,2,2,2,638,420,545,346,607,521,6,X
00041,6,147,B,2,1,2,796,383,644,460,591,336,6,X
00041,7,171,A,2,1,2,477,626,731,369,680,478,8,X
00041,8,215,B,1,2,1,475,271,542,617,599,328,3,X
00041,9,253,A,2,2,1,423,537,490,290,606,553,4,X
00041,10,267,B,2,1,2,733,323,605,535,506,294,4,X
00041,11,285,A,2,1,2,775,445,640,326,603,531,6,X
00041,12,310,B,2,2,2,571,388,732,492,670,331,6,X
00041,13,338,A,2,2,2,415,622,585,374,639,497,8,X
00041,14,379,B,1,2,1,784,409,448,621,585,327,5,A
00042,1,12,A,2,1,2,813,479,627,353,728,541,1,X
00042,2,32,B,2,1,2,684,390,768,496,634,350,6,X
00042,3,51,A,2,1,2,499,621,649,368,695,507,8,X
00042,4,87,B,1,2,1,784,321,603,607,596,330,5,X
00042,5,104,A,2,1,2,903,499,687,316,529,600,6,B
00043,1,32,A,2,1,2,589,443,650,374,542,482,1,X
00043,2,56,B,2,1,2,744,357,603,451,646,374,9,X
00043,3,84,A,1,2,1,536,535,677,365,671,467,3,X
00043,4,112,B,1,2,1,486,415,691,506,688,361,5,A
00044,1,59,A,2,1,2,587,444,648,374,540,471,1,X
00044,2,80,B,2,1,2,569,360,602,450,650,374,8,X
00044,3,108,A,2,2,1,409,476,591,358,609,452,4,X
00044,4,123,B,2,1,1,509,386,586,474,593,370,6,B
00045,1,27,A,2,1,2,719,456,635,322,721,528,1,X
00045,2,49,B,2,2,2,511,270,691,476,633,317,8,X
00045,3,90,A,2,2,1,355,607,555,267,634,508,5,B
00046,1,16,B,2,1,2,676,360,619,511,691,320,1,X
00046,2,35,A,2,2,2,775,499,690,358,614,494,9,X
00046,3,50,B,2,2,1,601,330,701,512,687,361,4,X
00046,4,64,A,2,2,2,552,500,663,343,722,522,4,X
00046,5,78,B,2,1,1,581,306,651,517,667,325,4,X
00046,6,88,A,2,1,2,587,501,604,302,613,518,4,X
00046,7,107,B,1,2,1,750,341,612,528,552,315,6,X
00046,8,132,A,2,1,2,458,640,727,327,619,513,9,A
00047,1,11,B,2,1,2,676,368,619,528,690,342,1,X
00047,2,30,A,2,2,2,671,460,663,364,640,541,6,X
00047,3,55,B,2,2,2,521,292,662,494,639,353,8,X
00047,4,94,A,2,2,1,514,535,558,296,648,542,5,X
00047,5,109,B,2,1,2,777,350,620,539,528,301,6,X
00047,6,137,A,2,1,2,789,547,709,353,638,552,9,X
00047,7,154,B,2,2,1,582,331,674,569,688,352,5,X
00047,8,166,A,2,2,2,500,473,625,333,820,591,6,X
00047,9,197,B,2,1,2,776,291,536,499,612,337,8,X
00047,10,239,A,1,2,1,467,477,710,300,676,558,7,A
00048,1,29,A,2,2,2,619,615,645,336,553,552,2,X
00048,2,96,B,2,2,1,850,365,613,623,608,331,7,A
00049,1,19,A,2,2,2,407,650,654,401,544,592,2,X
00049,2,75,B,2,2,1,728,360,437,656,586,392,3,X
00049,3,110,A,1,2,1,525,629,699,372,628,588,3,X
00049,4,149,B,1,2,1,845,413,589,627,610,385,7,X
00049,5,173,A,2,1,2,794,494,787,410,581,628,6,X
00049,6,205,B,2,2,2,773,474,757,512,694,412,6,X
00049,7,236,A,2,1,2,783,467,700,450,743,519,8,B
00050,1,39,A,2,1,2,567,432,650,327,559,516,1,X
00050,2,57,B,2,2,2,522,384,575,452,646,325,6,X
00050,3,80,A,2,2,2,521,397,540,369,586,460,6,B
00051,1,11,A,2,1,2,591,439,648,379,543,503,1,X
