VideoName,ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
00174.mp4,2,82,B,1,1,1,1,1,1,1,1,1,1,X
00174.mp4,3,110,A,1,1,1,1,1,1,1,1,1,1,X
00174.mp4,4,147,B,1,1,1,1,1,1,1,1,1,1,X
00174.mp4,5,172,A,1,1,1,1,1,1,1,1,1,1,X
00174.mp4,6,197,B,1,1,1,1,1,1,1,1,1,1,X
00174.mp4,7,269,A,1,1,1,1,1,1,1,1,1,1,X
00174.mp4,8,338,B,1,1,1,1,1,1,1,1,1,1,A
00176.mp4,1,40,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,2,50,B,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,3,56,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,4,71,B,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,5,86,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,6,95,B,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,7,102,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,8,108,B,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,9,120,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,10,125,B,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,11,131,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,12,141,B,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,13,149,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,14,159,B,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,15,175,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,16,206,B,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,17,212,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,18,218,B,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,19,228,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,20,233,B,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,21,240,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,22,245,B,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,23,256,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,24,273,B,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,25,286,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,26,291,B,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,27,301,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,28,314,B,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,29,325,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,30,339,B,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,31,360,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,32,370,B,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,33,376,A,1,1,1,1,1,1,1,1,1,1,X
00176.mp4,34,385,B,1,1,1,1,1,1,1,1,1,1,A
00179.mp4,1,41,A,1,1,1,1,1,1,1,1,1,1,X
00179.mp4,2,72,B,1,1,1,1,1,1,1,1,1,1,X
00179.mp4,3,127,A,1,1,1,1,1,1,1,1,1,1,A
00180.mp4,1,79,B,1,1,1,1,1,1,1,1,1,1,X
00180.mp4,2,141,A,1,1,1,1,1,1,1,1,1,1,X
00180.mp4,3,194,B,1,1,1,1,1,1,1,1,1,1,X
00180.mp4,4,217,A,1,1,1,1,1,1,1,1,1,1,A
00182.mp4,1,12,A,1,1,1,1,1,1,1,1,1,1,X
00182.mp4,2,45,B,1,1,1,1,1,1,1,1,1,1,X
00182.mp4,3,70,A,1,1,1,1,1,1,1,1,1,1,X
00182.mp4,4,105,B,1,1,1,1,1,1,1,1,1,1,A
00184.mp4,1,6,B,1,1,1,1,1,1,1,1,1,1,X
00184.mp4,2,27,A,1,1,1,1,1,1,1,1,1,1,X
00184.mp4,3,58,B,1,1,1,1,1,1,1,1,1,1,X
00184.mp4,4,76,A,1,1,1,1,1,1,1,1,1,1,X
00184.mp4,5,165,B,1,1,1,1,1,1,1,1,1,1,A
00185.mp4,1,5,B,1,1,1,1,1,1,1,1,1,1,A
00190.mp4,1,53,A,1,1,1,1,1,1,1,1,1,1,X
00190.mp4,2,73,B,1,1,1,1,1,1,1,1,1,1,X
00190.mp4,3,113,A,1,1,1,1,1,1,1,1,1,1,X
00190.mp4,4,138,B,1,1,1,1,1,1,1,1,1,1,A
00191.mp4,1,34,B,1,1,1,1,1,1,1,1,1,1,X
00191.mp4,2,63,A,1,1,1,1,1,1,1,1,1,1,X
00191.mp4,3,82,B,1,1,1,1,1,1,1,1,1,1,X
00191.mp4,4,96,A,1,1,1,1,1,1,1,1,1,1,X
00191.mp4,5,114,B,1,1,1,1,1,1,1,1,1,1,X
00191.mp4,6,157,A,1,1,1,1,1,1,1,1,1,1,A
00192.mp4,1,16,B,1,1,1,1,1,1,1,1,1,1,X
00192.mp4,2,34,A,1,1,1,1,1,1,1,1,1,1,X
00192.mp4,3,58,B,1,1,1,1,1,1,1,1,1,1,X
00192.mp4,4,95,A,1,1,1,1,1,1,1,1,1,1,X
00192.mp4,5,102,B,1,1,1,1,1,1,1,1,1,1,X
00192.mp4,6,125,A,1,1,1,1,1,1,1,1,1,1,A
00194.mp4,1,49,A,1,1,1,1,1,1,1,1,1,1,X
00194.mp4,2,68,B,1,1,1,1,1,1,1,1,1,1,X
00194.mp4,3,122,A,1,1,1,1,1,1,1,1,1,1,X
00194.mp4,4,129,B,1,1,1,1,1,1,1,1,1,1,X
00194.mp4,5,162,A,1,1,1,1,1,1,1,1,1,1,A
00195.mp4,1,79,B,1,1,1,1,1,1,1,1,1,1,X
00195.mp4,2,109,A,1,1,1,1,1,1,1,1,1,1,X
00195.mp4,3,142,B,1,1,1,1,1,1,1,1,1,1,A
00197.mp4,1,5,B,1,1,1,1,1,1,1,1,1,1,X
00197.mp4,2,52,A,1,1,1,1,1,1,1,1,1,1,X
00197.mp4,3,83,B,1,1,1,1,1,1,1,1,1,1,X
00197.mp4,4,115,A,1,1,1,1,1,1,1,1,1,1,X
00197.mp4,5,141,B,1,1,1,1,1,1,1,1,1,1,X
00197.mp4,6,170,A,1,1,1,1,1,1,1,1,1,1,A
00198.mp4,1,46,B,1,1,1,1,1,1,1,1,1,1,X
00198.mp4,2,71,A,1,1,1,1,1,1,1,1,1,1,X
00198.mp4,3,97,B,1,1,1,1,1,1,1,1,1,1,X
00198.mp4,4,178,A,1,1,1,1,1,1,1,1,1,1,X
00198.mp4,5,203,B,1,1,1,1,1,1,1,1,1,1,X
00198.mp4,6,241,A,1,1,1,1,1,1,1,1,1,1,X
00198.mp4,7,260,B,1,1,1,1,1,1,1,1,1,1,X
00198.mp4,8,288,A,1,1,1,1,1,1,1,1,1,1,X
00198.mp4,9,330,B,1,1,1,1,1,1,1,1,1,1,X
00198.mp4,10,384,A,1,1,1,1,1,1,1,1,1,1,X
00198.mp4,11,420,B,1,1,1,1,1,1,1,1,1,1,X
00198.mp4,12,474,A,1,1,1,1,1,1,1,1,1,1,X
00198.mp4,13,504,B,1,1,1,1,1,1,1,1,1,1,X
00198.mp4,14,530,A,1,1,1,1,1,1,1,1,1,1,X
00198.mp4,15,607,B,1,1,1,1,1,1,1,1,1,1,X
00198.mp4,16,634,A,1,1,1,1,1,1,1,1,1,1,X
00198.mp4,17,660,B,1,1,1,1,1,1,1,1,1,1,A
00199.mp4,1,70,B,1,1,1,1,1,1,1,1,1,1,X
00199.mp4,2,89,A,1,1,1,1,1,1,1,1,1,1,A
00200.mp4,1,46,B,1,1,1,1,1,1,1,1,1,1,X
00200.mp4,2,77,A,1,1,1,1,1,1,1,1,1,1,X
00200.mp4,3,106,B,1,1,1,1,1,1,1,1,1,1,A
00201.mp4,1,14,B,1,1,1,1,1,1,1,1,1,1,X
00201.mp4,2,66,A,1,1,1,1,1,1,1,1,1,1,X
00201.mp4,3,109,B,1,1,1,1,1,1,1,1,1,1,A
00202.mp4,1,9,B,1,1,1,1,1,1,1,1,1,1,X
00202.mp4,2,54,A,1,1,1,1,1,1,1,1,1,1,X
00202.mp4,3,85,B,1,1,1,1,1,1,1,1,1,1,A
00203.mp4,1,18,A,1,1,1,1,1,1,1,1,1,1,X
00203.mp4,2,57,B,1,1,1,1,1,1,1,1,1,1,X
00203.mp4,3,89,A,1,1,1,1,1,1,1,1,1,1,X
00203.mp4,4,101,B,1,1,1,1,1,1,1,1,1,1,X
00203.mp4,5,107,A,1,1,1,1,1,1,1,1,1,1,X
00203.mp4,6,115,B,1,1,1,1,1,1,1,1,1,1,X
00203.mp4,7,126,A,1,1,1,1,1,1,1,1,1,1,X
00203.mp4,8,141,B,1,1,1,1,1,1,1,1,1,1,X
00203.mp4,9,191,A,1,1,1,1,1,1,1,1,1,1,X
00203.mp4,10,206,B,1,1,1,1,1,1,1,1,1,1,X
00203.mp4,11,218,A,1,1,1,1,1,1,1,1,1,1,X
00203.mp4,12,223,B,1,1,1,1,1,1,1,1,1,1,X
00203.mp4,13,262,A,1,1,1,1,1,1,1,1,1,1,X
00203.mp4,14,284,B,1,1,1,1,1,1,1,1,1,1,X
00203.mp4,15,313,A,1,1,1,1,1,1,1,1,1,1,X
00203.mp4,16,373,B,1,1,1,1,1,1,1,1,1,1,X
00203.mp4,17,413,A,1,1,1,1,1,1,1,1,1,1,A
00204.mp4,1,10,A,1,1,1,1,1,1,1,1,1,1,X
00204.mp4,2,70,B,1,1,1,1,1,1,1,1,1,1,X
00204.mp4,3,87,A,1,1,1,1,1,1,1,1,1,1,X
00204.mp4,4,149,B,1,1,1,1,1,1,1,1,1,1,X
00204.mp4,5,165,A,1,1,1,1,1,1,1,1,1,1,X
00204.mp4,6,191,B,1,1,1,1,1,1,1,1,1,1,X
00204.mp4,7,214,A,1,1,1,1,1,1,1,1,1,1,A
00205.mp4,1,50,B,1,1,1,1,1,1,1,1,1,1,X
00205.mp4,2,94,A,1,1,1,1,1,1,1,1,1,1,A
00206.mp4,1,30,B,1,1,1,1,1,1,1,1,1,1,X
00206.mp4,2,95,A,1,1,1,1,1,1,1,1,1,1,X
00206.mp4,3,146,B,1,1,1,1,1,1,1,1,1,1,X
00206.mp4,4,164,A,1,1,1,1,1,1,1,1,1,1,A
00207.mp4,1,77,B,1,1,1,1,1,1,1,1,1,1,X
00207.mp4,2,103,A,1,1,1,1,1,1,1,1,1,1,X
00207.mp4,3,181,B,1,1,1,1,1,1,1,1,1,1,X
00207.mp4,4,210,A,1,1,1,1,1,1,1,1,1,1,X
00207.mp4,5,236,B,1,1,1,1,1,1,1,1,1,1,A
00208.mp4,1,63,B,1,1,1,1,1,1,1,1,1,1,X
00208.mp4,2,105,A,1,1,1,1,1,1,1,1,1,1,X
00208.mp4,3,131,B,1,1,1,1,1,1,1,1,1,1,X
00208.mp4,4,167,A,1,1,1,1,1,1,1,1,1,1,X
00208.mp4,5,196,B,1,1,1,1,1,1,1,1,1,1,X
00208.mp4,6,287,A,1,1,1,1,1,1,1,1,1,1,A
00209.mp4,1,25,A,1,1,1,1,1,1,1,1,1,1,X
00209.mp4,2,61,B,1,1,1,1,1,1,1,1,1,1,X
00209.mp4,3,84,A,1,1,1,1,1,1,1,1,1,1,A
00211.mp4,1,18,A,1,1,1,1,1,1,1,1,1,1,X
00211.mp4,2,68,B,1,1,1,1,1,1,1,1,1,1,X
00211.mp4,3,111,A,1,1,1,1,1,1,1,1,1,1,X
00211.mp4,4,140,B,1,1,1,1,1,1,1,1,1,1,X
00211.mp4,5,231,A,1,1,1,1,1,1,1,1,1,1,X
00211.mp4,6,259,B,1,1,1,1,1,1,1,1,1,1,X
00211.mp4,7,291,A,1,1,1,1,1,1,1,1,1,1,X
00211.mp4,8,351,B,1,1,1,1,1,1,1,1,1,1,X
00211.mp4,9,380,A,1,1,1,1,1,1,1,1,1,1,X
00211.mp4,10,411,B,1,1,1,1,1,1,1,1,1,1,X
00211.mp4,11,470,A,1,1,1,1,1,1,1,1,1,1,X
00211.mp4,12,504,B,1,1,1,1,1,1,1,1,1,1,X
00211.mp4,13,537,A,1,1,1,1,1,1,1,1,1,1,A
00213.mp4,1,35,A,1,1,1,1,1,1,1,1,1,1,X
00213.mp4,2,142,B,1,1,1,1,1,1,1,1,1,1,A
00214.mp4,1,29,B,1,1,1,1,1,1,1,1,1,1,X
00214.mp4,2,72,A,1,1,1,1,1,1,1,1,1,1,X
00214.mp4,3,100,B,1,1,1,1,1,1,1,1,1,1,A
00215.mp4,1,14,B,1,1,1,1,1,1,1,1,1,1,X
00215.mp4,2,37,A,1,1,1,1,1,1,1,1,1,1,X
00215.mp4,3,104,B,1,1,1,1,1,1,1,1,1,1,X
00215.mp4,4,128,A,1,1,1,1,1,1,1,1,1,1,X
00215.mp4,5,163,B,1,1,1,1,1,1,1,1,1,1,X
00215.mp4,6,191,A,1,1,1,1,1,1,1,1,1,1,X
00215.mp4,7,220,B,1,1,1,1,1,1,1,1,1,1,X
00215.mp4,8,248,A,1,1,1,1,1,1,1,1,1,1,X
00215.mp4,9,304,B,1,1,1,1,1,1,1,1,1,1,X
00215.mp4,10,337,A,1,1,1,1,1,1,1,1,1,1,X
00215.mp4,11,384,B,1,1,1,1,1,1,1,1,1,1,X
00215.mp4,12,420,A,1,1,1,1,1,1,1,1,1,1,X
00215.mp4,13,454,B,1,1,1,1,1,1,1,1,1,1,A
00216.mp4,1,54,A,1,1,1,1,1,1,1,1,1,1,X
00216.mp4,2,87,B,1,1,1,1,1,1,1,1,1,1,X
00216.mp4,3,93,A,1,1,1,1,1,1,1,1,1,1,A
00217.mp4,1,57,A,1,1,1,1,1,1,1,1,1,1,X
00217.mp4,2,114,B,1,1,1,1,1,1,1,1,1,1,X
00217.mp4,3,174,A,1,1,1,1,1,1,1,1,1,1,X
00217.mp4,4,203,B,1,1,1,1,1,1,1,1,1,1,X
00217.mp4,5,262,A,1,1,1,1,1,1,1,1,1,1,A
00218.mp4,1,29,B,1,1,1,1,1,1,1,1,1,1,X
00218.mp4,2,77,A,1,1,1,1,1,1,1,1,1,1,X
00218.mp4,3,104,B,1,1,1,1,1,1,1,1,1,1,X
00218.mp4,4,135,A,1,1,1,1,1,1,1,1,1,1,X
00218.mp4,5,142,B,1,1,1,1,1,1,1,1,1,1,A
00221.mp4,1,18,A,1,1,1,1,1,1,1,1,1,1,X
00221.mp4,2,75,B,1,1,1,1,1,1,1,1,1,1,A
00222.mp4,1,43,B,1,1,1,1,1,1,1,1,1,1,X
00222.mp4,2,63,A,1,1,1,1,1,1,1,1,1,1,X
00222.mp4,3,87,B,1,1,1,1,1,1,1,1,1,1,X
00222.mp4,4,119,A,1,1,1,1,1,1,1,1,1,1,X
00222.mp4,5,143,B,1,1,1,1,1,1,1,1,1,1,X
00222.mp4,6,171,A,1,1,1,1,1,1,1,1,1,1,X
00222.mp4,7,242,B,1,1,1,1,1,1,1,1,1,1,X
00222.mp4,8,287,A,1,1,1,1,1,1,1,1,1,1,X
00222.mp4,9,298,B,1,1,1,1,1,1,1,1,1,1,A
00223.mp4,1,71,A,1,1,1,1,1,1,1,1,1,1,X
00223.mp4,2,89,B,1,1,1,1,1,1,1,1,1,1,X
00223.mp4,3,184,A,1,1,1,1,1,1,1,1,1,1,X
00223.mp4,4,225,B,1,1,1,1,1,1,1,1,1,1,X
00223.mp4,5,286,A,1,1,1,1,1,1,1,1,1,1,X
00223.mp4,6,333,B,1,1,1,1,1,1,1,1,1,1,X
00223.mp4,7,349,A,1,1,1,1,1,1,1,1,1,1,X
00223.mp4,8,403,B,1,1,1,1,1,1,1,1,1,1,X
00223.mp4,9,439,A,1,1,1,1,1,1,1,1,1,1,X
00223.mp4,10,483,B,1,1,1,1,1,1,1,1,1,1,X
00223.mp4,11,515,A,1,1,1,1,1,1,1,1,1,1,X
00223.mp4,12,565,B,1,1,1,1,1,1,1,1,1,1,X
00223.mp4,13,598,A,1,1,1,1,1,1,1,1,1,1,A
00224.mp4,1,28,B,1,1,1,1,1,1,1,1,1,1,X
00224.mp4,2,94,A,1,1,1,1,1,1,1,1,1,1,A
00225.mp4,1,26,B,1,1,1,1,1,1,1,1,1,1,X
00225.mp4,2,45,A,1,1,1,1,1,1,1,1,1,1,X
00225.mp4,3,67,B,1,1,1,1,1,1,1,1,1,1,X
00225.mp4,4,96,A,1,1,1,1,1,1,1,1,1,1,A
00226.mp4,1,79,A,1,1,1,1,1,1,1,1,1,1,X
00226.mp4,2,142,B,1,1,1,1,1,1,1,1,1,1,X
00226.mp4,3,155,A,1,1,1,1,1,1,1,1,1,1,X
00226.mp4,4,176,B,1,1,1,1,1,1,1,1,1,1,X
00226.mp4,5,201,A,1,1,1,1,1,1,1,1,1,1,X
00226.mp4,6,207,B,1,1,1,1,1,1,1,1,1,1,X
00226.mp4,7,240,A,1,1,1,1,1,1,1,1,1,1,X
00226.mp4,8,249,B,1,1,1,1,1,1,1,1,1,1,X
00226.mp4,9,260,A,1,1,1,1,1,1,1,1,1,1,X
00226.mp4,10,293,B,1,1,1,1,1,1,1,1,1,1,X
00226.mp4,11,309,A,1,1,1,1,1,1,1,1,1,1,X
00226.mp4,12,332,B,1,1,1,1,1,1,1,1,1,1,X
00226.mp4,13,356,A,1,1,1,1,1,1,1,1,1,1,X
00226.mp4,14,366,B,1,1,1,1,1,1,1,1,1,1,X
00226.mp4,15,388,A,1,1,1,1,1,1,1,1,1,1,X
00226.mp4,16,425,B,1,1,1,1,1,1,1,1,1,1,A
00227.mp4,1,25,A,1,1,1,1,1,1,1,1,1,1,X
00227.mp4,2,45,B,1,1,1,1,1,1,1,1,1,1,X
00227.mp4,3,71,A,1,1,1,1,1,1,1,1,1,1,X
00227.mp4,4,99,B,1,1,1,1,1,1,1,1,1,1,X
00227.mp4,5,142,A,1,1,1,1,1,1,1,1,1,1,X
00227.mp4,6,160,B,1,1,1,1,1,1,1,1,1,1,X
00227.mp4,7,179,A,1,1,1,1,1,1,1,1,1,1,X
00227.mp4,8,194,B,1,1,1,1,1,1,1,1,1,1,A
00228.mp4,1,65,A,1,1,1,1,1,1,1,1,1,1,X
00228.mp4,2,103,B,1,1,1,1,1,1,1,1,1,1,X
00228.mp4,3,129,A,1,1,1,1,1,1,1,1,1,1,X
00228.mp4,4,166,B,1,1,1,1,1,1,1,1,1,1,X
00228.mp4,5,191,A,1,1,1,1,1,1,1,1,1,1,X
00228.mp4,6,229,B,1,1,1,1,1,1,1,1,1,1,X
00228.mp4,7,235,A,1,1,1,1,1,1,1,1,1,1,X
00228.mp4,8,263,B,1,1,1,1,1,1,1,1,1,1,A
00229.mp4,1,13,B,1,1,1,1,1,1,1,1,1,1,X
00229.mp4,2,107,A,1,1,1,1,1,1,1,1,1,1,X
00229.mp4,3,137,B,1,1,1,1,1,1,1,1,1,1,X
00229.mp4,4,168,A,1,1,1,1,1,1,1,1,1,1,A
00231.mp4,1,9,B,1,1,1,1,1,1,1,1,1,1,X
00231.mp4,2,29,A,1,1,1,1,1,1,1,1,1,1,X
00231.mp4,3,80,B,1,1,1,1,1,1,1,1,1,1,X
00231.mp4,4,92,A,1,1,1,1,1,1,1,1,1,1,X
00231.mp4,5,98,B,1,1,1,1,1,1,1,1,1,1,A
00232.mp4,1,22,B,1,1,1,1,1,1,1,1,1,1,X
00232.mp4,2,72,A,1,1,1,1,1,1,1,1,1,1,X
00232.mp4,3,115,B,1,1,1,1,1,1,1,1,1,1,A
00234.mp4,1,8,A,1,1,1,1,1,1,1,1,1,1,X
00234.mp4,2,42,B,1,1,1,1,1,1,1,1,1,1,X
00234.mp4,3,63,A,1,1,1,1,1,1,1,1,1,1,X
00234.mp4,4,98,B,1,1,1,1,1,1,1,1,1,1,X
00234.mp4,5,121,A,1,1,1,1,1,1,1,1,1,1,X
00234.mp4,6,170,B,1,1,1,1,1,1,1,1,1,1,X
00234.mp4,7,240,A,1,1,1,1,1,1,1,1,1,1,A
00235.mp4,1,36,A,1,1,1,1,1,1,1,1,1,1,X
00235.mp4,2,59,B,1,1,1,1,1,1,1,1,1,1,X
00235.mp4,3,86,A,1,1,1,1,1,1,1,1,1,1,X
00235.mp4,4,114,B,1,1,1,1,1,1,1,1,1,1,X
00235.mp4,5,161,A,1,1,1,1,1,1,1,1,1,1,A
00236.mp4,1,14,B,1,1,1,1,1,1,1,1,1,1,X
00236.mp4,2,55,A,1,1,1,1,1,1,1,1,1,1,X
00236.mp4,3,72,B,1,1,1,1,1,1,1,1,1,1,X
00236.mp4,4,112,A,1,1,1,1,1,1,1,1,1,1,A
00238.mp4,1,113,B,1,1,1,1,1,1,1,1,1,1,X
00238.mp4,2,150,A,1,1,1,1,1,1,1,1,1,1,A
00239.mp4,1,29,A,1,1,1,1,1,1,1,1,1,1,X
00239.mp4,2,48,B,1,1,1,1,1,1,1,1,1,1,X
00239.mp4,3,92,A,1,1,1,1,1,1,1,1,1,1,X
00239.mp4,4,125,B,1,1,1,1,1,1,1,1,1,1,X
00239.mp4,5,149,A,1,1,1,1,1,1,1,1,1,1,X
00239.mp4,6,166,B,1,1,1,1,1,1,1,1,1,1,X
00239.mp4,7,194,A,1,1,1,1,1,1,1,1,1,1,X
00239.mp4,8,221,B,1,1,1,1,1,1,1,1,1,1,A
00240.mp4,1,18,B,1,1,1,1,1,1,1,1,1,1,X
00240.mp4,2,52,A,1,1,1,1,1,1,1,1,1,1,X
00240.mp4,3,81,B,1,1,1,1,1,1,1,1,1,1,X
00240.mp4,4,106,A,1,1,1,1,1,1,1,1,1,1,X
00240.mp4,5,128,B,1,1,1,1,1,1,1,1,1,1,X
00240.mp4,6,179,A,1,1,1,1,1,1,1,1,1,1,X
00240.mp4,7,202,B,1,1,1,1,1,1,1,1,1,1,X
00240.mp4,8,250,A,1,1,1,1,1,1,1,1,1,1,A
00241.mp4,1,43,B,1,1,1,1,1,1,1,1,1,1,X
00241.mp4,2,58,A,1,1,1,1,1,1,1,1,1,1,X
00241.mp4,3,63,B,1,1,1,1,1,1,1,1,1,1,X
00241.mp4,4,78,A,1,1,1,1,1,1,1,1,1,1,X
00241.mp4,5,108,B,1,1,1,1,1,1,1,1,1,1,X
00241.mp4,6,119,A,1,1,1,1,1,1,1,1,1,1,X
00241.mp4,7,162,B,1,1,1,1,1,1,1,1,1,1,X
00241.mp4,8,206,A,1,1,1,1,1,1,1,1,1,1,X
00241.mp4,9,222,B,1,1,1,1,1,1,1,1,1,1,A
00242.mp4,1,13,B,1,1,1,1,1,1,1,1,1,1,X
00242.mp4,2,29,A,1,1,1,1,1,1,1,1,1,1,X
00242.mp4,3,58,B,1,1,1,1,1,1,1,1,1,1,X
00242.mp4,4,108,A,1,1,1,1,1,1,1,1,1,1,X
00242.mp4,5,132,B,1,1,1,1,1,1,1,1,1,1,X
00242.mp4,6,160,A,1,1,1,1,1,1,1,1,1,1,X
00242.mp4,7,187,B,1,1,1,1,1,1,1,1,1,1,X
00242.mp4,8,193,A,1,1,1,1,1,1,1,1,1,1,X
00242.mp4,9,237,B,1,1,1,1,1,1,1,1,1,1,X
00242.mp4,10,251,A,1,1,1,1,1,1,1,1,1,1,X
00242.mp4,11,280,B,1,1,1,1,1,1,1,1,1,1,X
00242.mp4,12,315,A,1,1,1,1,1,1,1,1,1,1,X
00242.mp4,13,351,B,1,1,1,1,1,1,1,1,1,1,X
00242.mp4,14,368,A,1,1,1,1,1,1,1,1,1,1,X
00242.mp4,15,397,B,1,1,1,1,1,1,1,1,1,1,A
00244.mp4,1,32,A,1,1,1,1,1,1,1,1,1,1,X
00244.mp4,2,92,B,1,1,1,1,1,1,1,1,1,1,X
00244.mp4,3,112,A,1,1,1,1,1,1,1,1,1,1,X
00244.mp4,4,144,B,1,1,1,1,1,1,1,1,1,1,X
00244.mp4,5,165,A,1,1,1,1,1,1,1,1,1,1,X
00244.mp4,6,210,B,1,1,1,1,1,1,1,1,1,1,X
00244.mp4,7,240,A,1,1,1,1,1,1,1,1,1,1,A
00246.mp4,1,8,A,1,1,1,1,1,1,1,1,1,1,X
00246.mp4,2,52,B,1,1,1,1,1,1,1,1,1,1,X
00246.mp4,3,104,A,1,1,1,1,1,1,1,1,1,1,X
00246.mp4,4,126,B,1,1,1,1,1,1,1,1,1,1,X
00246.mp4,5,172,A,1,1,1,1,1,1,1,1,1,1,X
00246.mp4,6,190,B,1,1,1,1,1,1,1,1,1,1,X
00246.mp4,7,202,A,1,1,1,1,1,1,1,1,1,1,X
00246.mp4,8,246,B,1,1,1,1,1,1,1,1,1,1,A
00247.mp4,1,13,A,1,1,1,1,1,1,1,1,1,1,X
00247.mp4,2,79,B,1,1,1,1,1,1,1,1,1,1,X
00247.mp4,3,121,A,1,1,1,1,1,1,1,1,1,1,X
00247.mp4,4,203,B,1,1,1,1,1,1,1,1,1,1,X
00247.mp4,5,231,A,1,1,1,1,1,1,1,1,1,1,X
00247.mp4,6,236,B,1,1,1,1,1,1,1,1,1,1,X
00247.mp4,7,257,A,1,1,1,1,1,1,1,1,1,1,X
00247.mp4,8,286,B,1,1,1,1,1,1,1,1,1,1,X
00247.mp4,9,329,A,1,1,1,1,1,1,1,1,1,1,X
00247.mp4,10,387,B,1,1,1,1,1,1,1,1,1,1,A
00249.mp4,1,66,B,1,1,1,1,1,1,1,1,1,1,X
00249.mp4,2,90,A,1,1,1,1,1,1,1,1,1,1,X
00249.mp4,3,188,B,1,1,1,1,1,1,1,1,1,1,X
